Sentence #,Sentence,POS,Tag,Token,New_Tag
Sentence: 4494,"U.S. Senator Edward Kennedy , a Democratic Party leader who is suffering from brain cancer , has returned to Washington to work on the issue of health care reform .","['NNP', 'NNP', 'NNP', 'NNP', ',', 'DT', 'JJ', 'NNP', 'NN', 'WP', 'VBZ', 'VBG', 'IN', 'NN', 'NN', ',', 'VBZ', 'VBN', 'TO', 'NNP', 'TO', 'VB', 'IN', 'DT', 'NN', 'IN', 'NN', 'NN', 'NN', '.']","['B-org', 'B-per', 'I-per', 'I-per', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Senator', 'Edward', 'Kennedy', ',', 'a', 'Democratic', 'Party', 'leader', 'who', 'is', 'suffering', 'from', 'brain', 'cancer', ',', 'has', 'returned', 'to', 'Washington', 'to', 'work', 'on', 'the', 'issue', 'of', 'health', 'care', 'reform', '.']","['B-ORG', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 5077,"VOA 's Ravi Khanna brings us a glimpse of Falu 's life and music , based on an interview by VOA 's Ethnomusicologist , Brian Q. Silver .","['NNP', 'POS', 'NNP', 'NNP', 'VBZ', 'PRP', 'DT', 'NN', 'IN', 'NNP', 'POS', 'NN', 'CC', 'NN', ',', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP', 'POS', 'NNP', ',', 'NNP', 'NNP', 'NNP', '.']","['B-org', 'O', 'B-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'B-org', 'O', 'B-per', 'I-per', 'I-per', 'O']","['VOA', ""'s"", 'Ravi', 'Khanna', 'brings', 'us', 'a', 'glimpse', 'of', 'Falu', ""'s"", 'life', 'and', 'music', ',', 'based', 'on', 'an', 'interview', 'by', 'VOA', ""'s"", 'Ethnomusicologist', ',', 'Brian', 'Q', '.', 'Silver', '.']","['B-ORG', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'B-PER', 'I-PER', 'I-PER', 'O']"
Sentence: 5092,The African Union says gunmen in Sudan 's troubled Darfur region have killed another A.U. peacekeeper .,"['DT', 'NNP', 'NNP', 'VBZ', 'NNS', 'IN', 'NNP', 'POS', 'JJ', 'NNP', 'NN', 'VBP', 'VBN', 'DT', 'NNP', 'NN', '.']","['B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']","['The', 'African', 'Union', 'says', 'gunmen', 'in', 'Sudan', ""'s"", 'troubled', 'Darfur', 'region', 'have', 'killed', 'another', 'A.U', '.', 'peacekeeper', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
Sentence: 5093,"An A.U. spokesman says the unidentified attackers shot the peacekeeper and stole his vehicle late Saturday near the entrance of an A.U. compound in Al-Fasher , the capital of North Darfur state .","['DT', 'NNP', 'NN', 'VBZ', 'DT', 'JJ', 'NNS', 'VBD', 'DT', 'NN', 'CC', 'VB', 'PRP$', 'NN', 'JJ', 'NNP', 'IN', 'DT', 'NN', 'IN', 'DT', 'NNP', 'NN', 'IN', 'NNP', ',', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'NN', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O']","['An', 'A.U', '.', 'spokesman', 'says', 'the', 'unidentified', 'attackers', 'shot', 'the', 'peacekeeper', 'and', 'stole', 'his', 'vehicle', 'late', 'Saturday', 'near', 'the', 'entrance', 'of', 'an', 'A.U', '.', 'compound', 'in', 'Al-Fasher', ',', 'the', 'capital', 'of', 'North', 'Darfur', 'state', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O']"
Sentence: 5095,Seven A.U. troops have been killed in Darfur so far this month .,"['CD', 'NNP', 'NNS', 'VBP', 'VBN', 'VBN', 'IN', 'NNP', 'RB', 'RB', 'DT', 'NN', '.']","['O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O']","['Seven', 'A.U', '.', 'troops', 'have', 'been', 'killed', 'in', 'Darfur', 'so', 'far', 'this', 'month', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']"
Sentence: 5096,U.S. Deputy Secretary of State John Negroponte had visited the A.U. compound in Al-Fasher Saturday .,"['NNP', 'NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'VBD', 'VBN', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'NNP', '.']","['B-org', 'O', 'O', 'O', 'B-org', 'B-per', 'B-org', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'B-tim', 'O']","['U.S.', 'Deputy', 'Secretary', 'of', 'State', 'John', 'Negroponte', 'had', 'visited', 'the', 'A.U', '.', 'compound', 'in', 'Al-Fasher', 'Saturday', '.']","['B-ORG', 'O', 'O', 'O', 'B-ORG', 'B-PER', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'B-MISC', 'O']"
Sentence: 5098,"The 7,000 A.U. peacekeepers currently in Darfur are poorly-equipped and have failed to ease the violence obstructing humanitarian work in the region .","['DT', 'CD', 'NNP', 'NNS', 'RB', 'IN', 'NNP', 'VBP', 'JJ', 'CC', 'VBP', 'VBN', 'TO', 'VB', 'DT', 'NN', 'VBG', 'JJ', 'NN', 'IN', 'DT', 'NN', '.']","['O', 'O', 'B-geo', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', '7,000', 'A.U', '.', 'peacekeepers', 'currently', 'in', 'Darfur', 'are', 'poorly-equipped', 'and', 'have', 'failed', 'to', 'ease', 'the', 'violence', 'obstructing', 'humanitarian', 'work', 'in', 'the', 'region', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 5099,"A Rwandan peacekeeper with the A.U. force was shot dead last Tuesday , while gunmen killed five Senegalese peacekeepers on April 1 .","['DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', 'NN', 'VBD', 'VBN', 'JJ', 'JJ', 'NNP', ',', 'IN', 'NNS', 'VBD', 'CD', 'JJ', 'NNS', 'IN', 'NNP', 'CD', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-tim', 'I-tim', 'O']","['A', 'Rwandan', 'peacekeeper', 'with', 'the', 'A.U', '.', 'force', 'was', 'shot', 'dead', 'last', 'Tuesday', ',', 'while', 'gunmen', 'killed', 'five', 'Senegalese', 'peacekeepers', 'on', 'April', '1', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'I-MISC', 'O']"
Sentence: 5112,Democratic Party officials say U.S. Senator Christopher Dodd of the northeastern state of Connecticut will seek the 2008 Democratic presidential nomination .,"['NNP', 'NNP', 'NNS', 'VBP', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'MD', 'VB', 'DT', 'CD', 'JJ', 'JJ', 'NN', '.']","['B-org', 'I-org', 'O', 'O', 'B-org', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Democratic', 'Party', 'officials', 'say', 'U.S', '.', 'Senator', 'Christopher', 'Dodd', 'of', 'the', 'northeastern', 'state', 'of', 'Connecticut', 'will', 'seek', 'the', '2008', 'Democratic', 'presidential', 'nomination', '.']","['B-ORG', 'I-ORG', 'O', 'O', 'B-ORG', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 5254,U.S. Senator Trent Lott has introduced a bill to re-establish the Federal Emergency Management Agency as an independent group reporting directly to the President .,"['NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'DT', 'NN', 'TO', 'VB', 'DT', 'NNP', 'NNP', 'NNP', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'VBG', 'RB', 'TO', 'DT', 'NNP', '.']","['B-org', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'O']","['U.S', '.', 'Senator', 'Trent', 'Lott', 'has', 'introduced', 'a', 'bill', 'to', 're-establish', 'the', 'Federal', 'Emergency', 'Management', 'Agency', 'as', 'an', 'independent', 'group', 'reporting', 'directly', 'to', 'the', 'President', '.']","['B-ORG', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O']"
Sentence: 5323,U.S. Senator Edward Kennedy is undergoing further tests at a hospital in the northeastern state of Massachusetts - two days after having a seizure .,"['NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBG', 'JJ', 'NNS', 'IN', 'DT', 'NN', 'IN', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'IN', 'CD', 'NNS', 'IN', 'VBG', 'DT', 'NN', '.']","['B-org', 'B-per', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O']","['U.S', '.', 'Senator', 'Edward', 'Kennedy', 'is', 'undergoing', 'further', 'tests', 'at', 'a', 'hospital', 'in', 'the', 'northeastern', 'state', 'of', 'Massachusetts', '-', 'two', 'days', 'after', 'having', 'a', 'seizure', '.']","['B-ORG', 'B-PER', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 6612,A U.S. Congressman is calling for a review of U.S. policy toward Cuban refugees after 15 Cubans were repatriated Monday .,"['DT', 'NNP', 'NN', 'VBZ', 'VBG', 'IN', 'DT', 'NN', 'IN', 'NNP', 'NN', 'IN', 'JJ', 'NNS', 'IN', 'CD', 'NNS', 'VBD', 'VBN', 'NNP', '.']","['O', 'B-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'B-gpe', 'O', 'O', 'B-tim', 'O']","['A', 'U.S', '.', 'Congressman', 'is', 'calling', 'for', 'a', 'review', 'of', 'U.S.', 'policy', 'toward', 'Cuban', 'refugees', 'after', '15', 'Cubans', 'were', 'repatriated', 'Monday', '.']","['O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-MISC', 'O']"
Sentence: 6726,"The British team says the volcano erupted about 23 centuries ago , roughly in the year 325 B.C. , blowing a hole through hundreds of meters of ice and spewing a 12-kilometer-high plume of ash and steam .","['DT', 'JJ', 'NN', 'VBZ', 'DT', 'NN', 'VBD', 'IN', 'CD', 'NNS', 'RB', ',', 'RB', 'IN', 'DT', 'NN', 'CD', 'NNP', ',', 'VBG', 'DT', 'NN', 'IN', 'NNS', 'IN', 'NNS', 'IN', 'NN', 'CC', 'VBG', 'DT', 'JJ', 'NN', 'IN', 'NN', 'CC', 'NN', '.']","['O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'British', 'team', 'says', 'the', 'volcano', 'erupted', 'about', '23', 'centuries', 'ago', ',', 'roughly', 'in', 'the', 'year', '325', 'B.C', '.', ',', 'blowing', 'a', 'hole', 'through', 'hundreds', 'of', 'meters', 'of', 'ice', 'and', 'spewing', 'a', '12-kilometer-high', 'plume', 'of', 'ash', 'and', 'steam', '.']","['O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 6910,Japanese Defense Minister Yoshinori Ono signed a memorandum of understanding Friday in Tokyo with U.S. Ambassador to Japan Howard Baker .,"['JJ', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'IN', 'NN', 'NNP', 'IN', 'NNP', 'IN', 'NNP', 'NNP', 'TO', 'NNP', 'NNP', 'NNP', '.']","['B-gpe', 'O', 'B-per', 'I-per', 'I-per', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O', 'B-geo', 'O', 'B-org', 'I-org', 'O', 'B-geo', 'B-per', 'I-per', 'O']","['Japanese', 'Defense', 'Minister', 'Yoshinori', 'Ono', 'signed', 'a', 'memorandum', 'of', 'understanding', 'Friday', 'in', 'Tokyo', 'with', 'U.S', '.', 'Ambassador', 'to', 'Japan', 'Howard', 'Baker', '.']","['B-LOC', 'O', 'B-PER', 'I-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O', 'B-LOC', 'O', 'B-ORG', 'I-ORG', 'O', 'B-LOC', 'B-PER', 'I-PER', 'O']"
Sentence: 6934,"Monday 's arrests took place in the Paris suburbs of Yvelines , Hauts-de-Seine , Seine-Saint-Denis , and the Val d' Oise .","['NNP', 'POS', 'NNS', 'VBD', 'NN', 'IN', 'DT', 'NNP', 'NNS', 'IN', 'NNP', ',', 'NNP', ',', 'NNP', ',', 'CC', 'DT', 'NNP', 'NNP', 'NNP', '.']","['B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O', 'B-geo', 'O', 'O', 'O', 'B-geo', 'I-geo', 'I-geo', 'O']","['Monday', ""'s"", 'arrests', 'took', 'place', 'in', 'the', 'Paris', 'suburbs', 'of', 'Yvelines', ',', 'Hauts-de-Seine', ',', 'Seine-Saint-Denis', ',', 'and', 'the', 'Val', 'd', ""'"", 'Oise', '.']","['B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'B-LOC', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O']"
Sentence: 6996,"During the second millennium B.C. , remnants of this culture fused with the migrating Indo-Aryan peoples .","['IN', 'DT', 'JJ', 'NN', 'NNP', ',', 'NNS', 'IN', 'DT', 'NN', 'VBD', 'IN', 'DT', 'VBG', 'JJ', 'NNS', '.']","['O', 'O', 'B-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['During', 'the', 'second', 'millennium', 'B.C', '.', ',', 'remnants', 'of', 'this', 'culture', 'fused', 'with', 'the', 'migrating', 'Indo-Aryan', 'peoples', '.']","['O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 7287,U.S. Senator John McCain has told Chinese officials they need to take a strong stand on North Korea in response to its rocket launch on Sunday .,"['NNP', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'JJ', 'NNS', 'PRP', 'VBP', 'TO', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'NN', 'TO', 'PRP$', 'NN', 'NN', 'IN', 'NNP', '.']","['B-org', 'B-per', 'B-org', 'I-org', 'O', 'O', 'B-gpe', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'O']","['U.S', '.', 'Senator', 'John', 'McCain', 'has', 'told', 'Chinese', 'officials', 'they', 'need', 'to', 'take', 'a', 'strong', 'stand', 'on', 'North', 'Korea', 'in', 'response', 'to', 'its', 'rocket', 'launch', 'on', 'Sunday', '.']","['B-ORG', 'B-PER', 'B-ORG', 'I-ORG', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'O']"
Sentence: 7292,"McCain , along with two other U.S. Senators , is in East Asia on a tour that also includes Japan and Vietnam .","['NNP', ',', 'IN', 'IN', 'CD', 'JJ', 'NNP', 'NNS', ',', 'VBZ', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'NN', 'WDT', 'RB', 'VBZ', 'NNP', 'CC', 'NNP', '.']","['B-org', 'O', 'O', 'O', 'O', 'O', 'B-org', 'I-org', 'O', 'O', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'O']","['McCain', ',', 'along', 'with', 'two', 'other', 'U.S', '.', 'Senators', ',', 'is', 'in', 'East', 'Asia', 'on', 'a', 'tour', 'that', 'also', 'includes', 'Japan', 'and', 'Vietnam', '.']","['B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'O', 'O', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'O']"
Sentence: 7746,"Cong. Meek says the private accounts the president has been promoting would be hit with what he called "" a large privatization tax . ""","['NN', 'NNP', 'VBZ', 'DT', 'JJ', 'NNS', 'DT', 'NN', 'VBZ', 'VBN', 'VBG', 'MD', 'VB', 'VBN', 'IN', 'WP', 'PRP', 'VBD', '``', 'DT', 'JJ', 'NN', 'NN', '.', '``']","['B-org', 'B-per', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['Cong', '.', 'Meek', 'says', 'the', 'private', 'accounts', 'the', 'president', 'has', 'been', 'promoting', 'would', 'be', 'hit', 'with', 'what', 'he', 'called', '``', 'a', 'large', 'privatization', 'tax', '.', '``']","['B-ORG', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 8121,"Its location near the former World Trade Center site is part of an effort to revitalize the neighborhood left economically depressed after the September 11 , 2001 terrorist attacks on the U.S.","['PRP$', 'NN', 'IN', 'DT', 'JJ', 'NNP', 'NNP', 'NNP', 'NN', 'VBZ', 'NN', 'IN', 'DT', 'NN', 'TO', 'VB', 'DT', 'NN', 'VBN', 'RB', 'VBN', 'IN', 'DT', 'NNP', 'CD', ',', 'CD', 'JJ', 'NNS', 'IN', 'DT', 'NNP']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-tim', 'I-tim', 'I-tim', 'I-tim', 'O', 'O', 'O', 'O', 'B-geo']","['Its', 'location', 'near', 'the', 'former', 'World', 'Trade', 'Center', 'site', 'is', 'part', 'of', 'an', 'effort', 'to', 'revitalize', 'the', 'neighborhood', 'left', 'economically', 'depressed', 'after', 'the', 'September', '11', ',', '2001', 'terrorist', 'attacks', 'on', 'the', 'U.S', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-MISC', 'I-MISC', 'I-MISC', 'I-MISC', 'O', 'O', 'O', 'O', 'B-LOC']"
Sentence: 8168,The International Criminal Court has issued arrest warrants for Kony and other members of the LRA..,"['DT', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'NN', 'NNS', 'IN', 'NNP', 'CC', 'JJ', 'NNS', 'IN', 'DT', 'NNP']","['O', 'B-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'O', 'B-org', 'O', 'O', 'O', 'O', 'O', 'O']","['The', 'International', 'Criminal', 'Court', 'has', 'issued', 'arrest', 'warrants', 'for', 'Kony', 'and', 'other', 'members', 'of', 'the', 'LRA', '..']","['O', 'B-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 8975,Tickets for the raffle cost $ 2 ( US ) and can be purchased with a credit card on a special Internet site ( https://www.celebritiesforcharity.org/raffles/netraffle_main.cfm ) .,"['NNS', 'IN', 'DT', 'NN', 'VBD', '$', 'CD', 'LRB', 'NNP', 'RRB', 'CC', 'MD', 'VB', 'VBN', 'IN', 'DT', 'NN', 'NN', 'IN', 'DT', 'JJ', 'NN', 'NN', 'LRB', 'NNP', 'RRB', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'O']","['Tickets', 'for', 'the', 'raffle', 'cost', '$', '2', '(', 'US', ')', 'and', 'can', 'be', 'purchased', 'with', 'a', 'credit', 'card', 'on', 'a', 'special', 'Internet', 'site', '(', 'https', ':', '//www.celebritiesforcharity.org/raffles/netraffle_main.cfm', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']"
Sentence: 9084,U.S. Undersecretary of State Nicholas Burns has expressed doubt that Washington and New Delhi will finalize a nuclear deal before President Bush visits India next week .,"['NNP', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', 'VBZ', 'VBN', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'NNP', 'MD', 'VB', 'DT', 'JJ', 'NN', 'IN', 'NNP', 'NNP', 'VBZ', 'NNP', 'JJ', 'NN', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'I-org', 'I-org', 'O', 'O', 'O', 'O', 'B-geo', 'O', 'B-geo', 'I-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'B-per', 'I-per', 'O', 'B-geo', 'O', 'O', 'O']","['U.S', '.', 'Undersecretary', 'of', 'State', 'Nicholas', 'Burns', 'has', 'expressed', 'doubt', 'that', 'Washington', 'and', 'New', 'Delhi', 'will', 'finalize', 'a', 'nuclear', 'deal', 'before', 'President', 'Bush', 'visits', 'India', 'next', 'week', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'B-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-LOC', 'O', 'O', 'O']"
Sentence: 9094,U.N. Emergency Relief Coordinator Jan Egeland praised the Ugandan government Tuesday for its renewed efforts to seek dialogue .,"['NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'JJ', 'NN', 'NNP', 'IN', 'PRP$', 'JJ', 'NNS', 'TO', 'VB', 'NN', '.']","['B-org', 'I-org', 'I-org', 'I-org', 'B-per', 'I-per', 'O', 'O', 'B-gpe', 'O', 'B-tim', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","['U.N', '.', 'Emergency', 'Relief', 'Coordinator', 'Jan', 'Egeland', 'praised', 'the', 'Ugandan', 'government', 'Tuesday', 'for', 'its', 'renewed', 'efforts', 'to', 'seek', 'dialogue', '.']","['B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'O', 'B-LOC', 'O', 'B-MISC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
Sentence: 9762,One of Russia 's most popular fashion designers has opened her first clothing store in the U.S.,"['CD', 'IN', 'NNP', 'POS', 'RBS', 'JJ', 'NN', 'NNS', 'VBZ', 'VBN', 'PRP$', 'JJ', 'NN', 'NN', 'IN', 'DT', 'NNP']","['O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo']","['One', 'of', 'Russia', ""'s"", 'most', 'popular', 'fashion', 'designers', 'has', 'opened', 'her', 'first', 'clothing', 'store', 'in', 'the', 'U.S', '.']","['O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC']"
Sentence: 9937,U.S. Ambassador Gregory Schulte told IAEA diplomats meeting in Vienna that the time has come to act against Iran .,"['NNP', 'NNP', 'NNP', 'NNP', 'VBD', 'NNP', 'NNS', 'NN', 'IN', 'NNP', 'IN', 'DT', 'NN', 'VBZ', 'VBN', 'TO', 'VB', 'IN', 'NNP', '.']","['B-org', 'I-org', 'B-per', 'I-per', 'O', 'B-org', 'O', 'O', 'O', 'B-geo', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-geo', 'O']","['U.S', '.', 'Ambassador', 'Gregory', 'Schulte', 'told', 'IAEA', 'diplomats', 'meeting', 'in', 'Vienna', 'that', 'the', 'time', 'has', 'come', 'to', 'act', 'against', 'Iran', '.']","['B-ORG', 'I-ORG', 'B-PER', 'I-PER', 'O', 'B-ORG', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O']"
